timestamp,season,holiday,casual,registered,cnt,temperature_c,humidity_percent,dew_point_c,rainfall_mm,snowfall_cm,wind_speed_ms,solar_radiation_wm2,solar_radiation_mjm2,Functioning Day,visibility_km
2011-06-06 11:00:00,2.0,0.0,39.0,72.0,111.0,27.0,45,14.0,0.0,0.0,2.56,864.0,3.1104,Yes,16.0
2011-06-06 12:00:00,2.0,0.0,25.0,128.0,153.0,27.7,41,13.4,0.0,0.0,2.28,831.0,2.9916,Yes,16.0
2011-06-06 13:00:00,2.0,0.0,28.0,152.0,180.0,28.3,39,13.1,0.0,0.0,2.36,788.0,2.8368,Yes,16.0
2011-06-06 14:00:00,2.0,0.0,46.0,99.0,145.0,29.1,38,13.4,0.0,0.0,2.52,873.0,3.1428,Yes,16.0
2011-06-06 15:00:00,2.0,0.0,38.0,127.0,165.0,28.8,38,13.2,0.0,0.0,2.52,717.0,2.5812,Yes,16.0
2011-06-06 16:00:00,2.0,0.0,34.0,233.0,267.0,28.5,39,13.1,0.0,0.0,2.27,543.0,1.9548,Yes,16.0
2011-06-06 17:00:00,2.0,0.0,63.0,516.0,579.0,28.0,41,13.4,0.0,0.0,1.61,387.0,1.3932,Yes,16.0
2011-06-06 18:00:00,2.0,0.0,56.0,500.0,556.0,27.1,45,14.0,0.0,0.0,1.75,237.0,0.8532,Yes,16.0
2011-06-06 19:00:00,2.0,0.0,64.0,343.0,407.0,25.8,53,15.4,0.0,0.0,1.55,106.0,0.3816,Yes,16.0
2011-06-06 20:00:00,2.0,0.0,59.0,277.0,336.0,24.0,57,15.0,0.0,0.0,1.91,7.0,0.0252,Yes,16.0
2011-06-06 21:00:00,2.0,0.0,29.0,160.0,189.0,22.6,64,15.4,0.0,0.0,2.06,0.0,0.0,Yes,16.0
2011-06-06 22:00:00,2.0,0.0,36.0,137.0,173.0,21.5,69,15.5,0.0,0.0,2.34,0.0,0.0,Yes,16.0
2011-06-06 23:00:00,2.0,0.0,5.0,55.0,60.0,20.5,73,15.6,0.0,0.0,2.57,0.0,0.0,Yes,16.0
2011-06-07 00:00:00,2.0,0.0,5.0,15.0,20.0,19.6,77,15.5,0.0,0.0,2.6,0.0,0.0,Yes,16.0
2011-06-07 01:00:00,2.0,0.0,2.0,2.0,4.0,18.9,80,15.4,0.0,0.0,2.57,0.0,0.0,Yes,16.0
2011-06-07 02:00:00,2.0,0.0,3.0,2.0,5.0,18.2,92,16.9,0.0,0.0,2.51,0.0,0.0,Yes,15.9
2011-06-07 03:00:00,2.0,0.0,1.0,1.0,2.0,18.0,94,17.0,0.0,0.0,2.47,0.0,0.0,Yes,16.0
2011-06-07 04:00:00,2.0,0.0,2.0,3.0,5.0,17.7,95,16.9,0.0,0.0,2.36,0.0,0.0,Yes,15.9
2011-06-07 05:00:00,2.0,0.0,2.0,30.0,32.0,17.5,95,16.7,0.0,0.0,2.25,1.0,0.0036,Yes,15.9
2011-06-07 06:00:00,2.0,0.0,10.0,116.0,126.0,18.7,92,17.4,0.0,0.0,2.58,77.0,0.2772,Yes,13.2
2011-06-07 07:00:00,2.0,0.0,23.0,311.0,334.0,22.4,74,17.4,0.0,0.0,2.2,245.0,0.882,Yes,15.9
2011-06-07 08:00:00,2.0,0.0,45.0,432.0,477.0,25.0,60,16.6,0.0,0.0,2.48,437.0,1.5732,Yes,16.0
2011-06-07 09:00:00,2.0,0.0,27.0,190.0,217.0,27.3,48,15.3,0.0,0.0,2.76,616.0,2.2176,Yes,16.0
2011-06-07 10:00:00,2.0,0.0,37.0,86.0,123.0,29.0,40,14.2,0.0,0.0,2.97,755.0,2.718,Yes,16.0
2011-06-07 11:00:00,2.0,0.0,38.0,113.0,151.0,30.4,36,13.6,0.0,0.0,3.19,845.0,3.042,Yes,16.0
2011-06-07 12:00:00,2.0,0.0,42.0,141.0,183.0,31.5,33,13.1,0.0,0.0,3.09,893.0,3.2148,Yes,16.0
2011-06-07 13:00:00,2.0,0.0,55.0,141.0,196.0,32.4,30,12.7,0.0,0.0,2.86,897.0,3.2292,Yes,16.0
2011-06-07 14:00:00,2.0,0.0,34.0,112.0,146.0,31.8,35,14.4,0.0,0.0,3.01,666.0,2.3975999999999997,Yes,16.0
2011-06-07 15:00:00,2.0,0.0,56.0,127.0,183.0,32.1,35,14.7,0.0,0.0,2.3,568.0,2.0448,Yes,16.0
2011-06-07 16:00:00,2.0,0.0,55.0,253.0,308.0,32.2,35,14.8,0.0,0.0,2.1,474.0,1.7064,Yes,16.0
2011-06-07 17:00:00,2.0,0.0,64.0,475.0,539.0,31.9,36,15.1,0.0,0.0,3.1,386.0,1.3896,Yes,16.0
2011-06-07 18:00:00,2.0,0.0,72.0,479.0,551.0,30.9,39,15.4,0.0,0.0,2.6,244.0,0.8784,Yes,16.0
2011-06-07 19:00:00,2.0,0.0,69.0,355.0,424.0,28.8,54,18.7,0.0,0.0,2.0,81.0,0.2915999999999999,Yes,16.0
2011-06-07 20:00:00,2.0,0.0,45.0,301.0,346.0,27.2,53,16.8,0.0,0.0,2.08,4.0,0.0144,Yes,16.0
2011-06-07 21:00:00,2.0,0.0,31.0,187.0,218.0,25.9,59,17.3,0.0,0.0,2.16,0.0,0.0,Yes,16.0
2011-06-07 22:00:00,2.0,0.0,27.0,126.0,153.0,24.7,60,16.5,0.0,0.0,1.92,0.0,0.0,Yes,16.0
2011-06-07 23:00:00,2.0,0.0,18.0,72.0,90.0,23.7,67,17.1,0.0,0.0,1.65,0.0,0.0,Yes,16.0
2011-06-08 00:00:00,2.0,0.0,12.0,29.0,41.0,22.7,73,17.6,0.0,0.0,1.65,0.0,0.0,Yes,13.3
2011-06-08 01:00:00,2.0,0.0,3.0,20.0,23.0,22.0,77,17.8,0.0,0.0,1.87,0.0,0.0,Yes,13.2
2011-06-08 02:00:00,2.0,0.0,0.0,7.0,7.0,21.1,77,17.0,0.0,0.0,2.06,0.0,0.0,Yes,15.9
2011-06-08 03:00:00,2.0,0.0,2.0,1.0,3.0,20.6,81,17.2,0.0,0.0,1.92,0.0,0.0,Yes,14.0
2011-06-08 04:00:00,2.0,0.0,0.0,6.0,6.0,20.1,84,17.4,0.0,0.0,1.82,0.0,0.0,Yes,14.0
2011-06-08 05:00:00,2.0,0.0,0.0,21.0,21.0,19.8,87,17.6,0.0,0.0,1.66,1.0,0.0036,Yes,14.0
2011-06-08 06:00:00,2.0,0.0,13.0,103.0,116.0,21.2,86,18.8,0.0,0.0,1.73,74.0,0.2663999999999999,Yes,11.2
2011-06-08 07:00:00,2.0,0.0,24.0,329.0,353.0,25.2,66,18.3,0.0,0.0,1.32,237.0,0.8532,Yes,11.0
2011-06-08 08:00:00,2.0,0.0,46.0,435.0,481.0,28.0,57,18.6,0.0,0.0,1.84,425.0,1.53,Yes,13.2
2011-06-08 09:00:00,2.0,0.0,34.0,168.0,202.0,30.2,52,19.4,0.0,0.0,2.38,605.0,2.178,Yes,13.3
2011-06-08 10:00:00,2.0,0.0,27.0,63.0,90.0,32.0,49,19.9,0.0,0.0,2.33,758.0,2.7288,Yes,14.2
2011-06-08 11:00:00,2.0,0.0,28.0,106.0,134.0,33.6,45,20.1,0.0,0.0,2.28,870.0,3.132,Yes,16.0
2011-06-08 12:00:00,2.0,0.0,15.0,134.0,149.0,34.9,42,19.9,0.0,0.0,2.06,933.0,3.3588,Yes,16.0
2011-06-08 13:00:00,2.0,0.0,20.0,116.0,136.0,35.9,38,19.4,0.0,0.0,2.05,910.0,3.276,Yes,16.0
2011-06-08 14:00:00,2.0,0.0,44.0,111.0,155.0,36.3,39,20.2,0.1,0.0,2.14,859.0,3.0924,Yes,16.0
2011-06-08 15:00:00,2.0,0.0,28.0,100.0,128.0,36.7,37,19.6,0.0,0.0,1.97,739.0,2.6604,Yes,16.0
2011-06-08 16:00:00,2.0,0.0,34.0,199.0,233.0,36.6,37,19.4,0.0,0.0,1.48,584.0,2.1024,Yes,16.0
2011-06-08 17:00:00,2.0,0.0,80.0,426.0,506.0,36.2,40,20.3,0.0,0.0,1.21,419.0,1.5084,Yes,16.0
2011-06-08 18:00:00,2.0,0.0,61.0,398.0,459.0,34.8,56,24.6,0.0,0.0,0.64,225.0,0.8099999999999999,Yes,16.0
2011-06-08 19:00:00,2.0,0.0,61.0,323.0,384.0,32.5,44,18.7,0.1,0.0,0.58,85.0,0.306,Yes,16.0
2011-06-08 20:00:00,2.0,0.0,55.0,225.0,280.0,30.8,58,21.5,0.1,0.0,0.5,6.0,0.0216,Yes,16.0
2011-06-08 21:00:00,2.0,0.0,34.0,168.0,202.0,29.2,54,18.9,0.0,0.0,1.61,0.0,0.0,Yes,13.3
2011-06-08 22:00:00,2.0,0.0,37.0,139.0,176.0,27.8,63,20.0,0.0,0.0,1.75,0.0,0.0,Yes,13.3
2011-06-08 23:00:00,2.0,0.0,18.0,98.0,116.0,26.4,66,19.5,0.0,0.0,1.61,0.0,0.0,Yes,13.2
2011-06-09 00:00:00,2.0,0.0,7.0,40.0,47.0,25.3,71,19.6,0.0,0.0,1.61,0.0,0.0,Yes,11.4
2011-06-09 01:00:00,2.0,0.0,3.0,13.0,16.0,24.3,75,19.6,0.0,0.0,1.8,0.0,0.0,Yes,10.4
2011-06-09 02:00:00,2.0,0.0,0.0,6.0,6.0,23.9,84,21.0,0.0,0.0,2.0,0.0,0.0,Yes,11.3
2011-06-09 03:00:00,2.0,0.0,0.0,2.0,2.0,23.5,87,21.2,0.0,0.0,1.8,0.0,0.0,Yes,10.3
2011-06-09 04:00:00,2.0,0.0,2.0,4.0,6.0,23.1,89,21.2,0.0,0.0,1.9,0.0,0.0,Yes,10.3
2011-06-09 05:00:00,2.0,0.0,1.0,19.0,20.0,22.9,90,21.1,0.0,0.0,2.14,1.0,0.0036,Yes,10.3
2011-06-09 06:00:00,2.0,0.0,13.0,105.0,118.0,24.8,84,21.9,0.0,0.0,2.25,75.0,0.27,Yes,8.6
2011-06-09 07:00:00,2.0,0.0,31.0,283.0,314.0,28.2,68,21.9,0.0,0.0,1.84,238.0,0.8568,Yes,6.8
2011-06-09 08:00:00,2.0,0.0,32.0,400.0,432.0,31.0,56,21.1,0.0,0.0,2.48,426.0,1.5336,Yes,6.9
2011-06-09 09:00:00,2.0,0.0,20.0,148.0,168.0,33.2,46,20.0,0.0,0.0,2.34,605.0,2.178,Yes,8.7
2011-06-09 10:00:00,2.0,0.0,20.0,74.0,94.0,34.5,41,19.3,0.0,0.0,2.27,753.0,2.7108,Yes,13.3
2011-06-09 11:00:00,2.0,0.0,36.0,82.0,118.0,35.6,38,18.9,0.0,0.0,2.12,861.0,3.0996,Yes,13.3
2011-06-09 12:00:00,2.0,0.0,40.0,100.0,140.0,36.8,33,18.1,0.0,0.0,1.58,935.0,3.366,Yes,14.2
2011-06-09 13:00:00,2.0,0.0,18.0,118.0,136.0,37.6,29,16.8,0.0,0.0,2.2,931.0,3.3516,Yes,16.0
2011-06-09 14:00:00,2.0,0.0,25.0,93.0,118.0,36.8,34,18.1,0.0,0.0,2.84,735.0,2.646,Yes,16.0
2011-06-09 15:00:00,2.0,0.0,18.0,86.0,104.0,37.1,30,16.9,0.0,0.0,3.68,737.0,2.6532,Yes,14.2
2011-06-09 16:00:00,2.0,0.0,30.0,170.0,200.0,36.8,29,15.6,0.0,0.0,5.05,638.0,2.2967999999999997,Yes,16.0
2011-06-09 17:00:00,2.0,0.0,54.0,355.0,409.0,35.7,31,16.2,0.0,0.0,2.97,399.0,1.4364,Yes,16.0
2011-06-09 18:00:00,2.0,0.0,52.0,414.0,466.0,34.6,35,16.9,0.0,0.0,2.6,236.0,0.8496,Yes,14.2
2011-06-09 19:00:00,2.0,0.0,55.0,271.0,326.0,31.7,43,17.6,1.4,0.0,2.32,84.0,0.3024,Yes,16.0
2011-06-09 20:00:00,2.0,0.0,40.0,214.0,254.0,30.4,47,17.9,0.0,0.0,1.46,6.0,0.0216,Yes,14.2
2011-06-09 21:00:00,2.0,0.0,29.0,142.0,171.0,28.9,59,20.0,0.0,0.0,1.78,0.0,0.0,Yes,16.0
2011-06-09 22:00:00,2.0,0.0,22.0,131.0,153.0,27.3,63,19.7,0.0,0.0,2.48,0.0,0.0,Yes,16.0
2011-06-09 23:00:00,2.0,0.0,15.0,82.0,97.0,26.5,63,18.9,0.0,0.0,3.12,0.0,0.0,Yes,16.0
2011-06-10 00:00:00,2.0,0.0,8.0,61.0,69.0,25.9,65,18.9,0.0,0.0,1.3,0.0,0.0,Yes,16.0
2011-06-10 01:00:00,2.0,0.0,5.0,18.0,23.0,25.4,68,19.0,0.0,0.0,0.95,0.0,0.0,Yes,15.7
2011-06-10 02:00:00,2.0,0.0,6.0,7.0,13.0,25.1,68,18.7,0.0,0.0,0.36,0.0,0.0,Yes,6.6
2011-06-10 03:00:00,2.0,0.0,3.0,3.0,6.0,23.7,74,18.8,0.0,0.0,1.14,0.0,0.0,Yes,16.0
2011-06-10 04:00:00,2.0,0.0,0.0,4.0,4.0,23.2,76,18.8,0.0,0.0,2.15,0.0,0.0,Yes,16.0
2011-06-10 05:00:00,2.0,0.0,0.0,28.0,28.0,22.6,82,19.5,0.0,0.0,0.71,1.0,0.0036,Yes,14.2
2011-06-10 06:00:00,2.0,0.0,10.0,94.0,104.0,23.6,79,19.7,0.0,0.0,1.27,69.0,0.2483999999999999,Yes,13.4
2011-06-10 07:00:00,2.0,0.0,25.0,242.0,267.0,25.9,68,19.5,0.0,0.0,1.39,230.0,0.828,Yes,13.2
2011-06-10 08:00:00,2.0,0.0,29.0,423.0,452.0,27.9,59,19.1,0.0,0.0,1.7,414.0,1.4904,Yes,13.3
2011-06-10 09:00:00,2.0,0.0,37.0,176.0,213.0,29.5,52,18.6,0.0,0.0,1.49,584.0,2.1024,Yes,14.2
2011-06-10 10:00:00,2.0,0.0,23.0,88.0,111.0,31.1,46,18.3,0.0,0.0,1.22,742.0,2.6712,Yes,14.2
2011-06-10 11:00:00,2.0,0.0,46.0,107.0,153.0,32.4,42,18.0,0.0,0.0,1.25,857.0,3.0852,Yes,16.0
2011-06-10 12:00:00,2.0,0.0,40.0,167.0,207.0,33.5,39,17.8,0.0,0.0,1.48,917.0,3.3011999999999997,Yes,16.0
2011-06-10 13:00:00,2.0,0.0,40.0,149.0,189.0,34.3,38,17.8,0.0,0.0,1.58,910.0,3.276,Yes,14.2
2011-06-10 14:00:00,2.0,0.0,44.0,121.0,165.0,32.8,45,19.2,0.0,0.0,1.36,773.0,2.7828,Yes,16.0
2011-06-10 15:00:00,2.0,0.0,49.0,163.0,212.0,29.3,63,21.4,3.0,0.0,1.88,425.0,1.53,Yes,16.0
2011-06-10 16:00:00,2.0,0.0,46.0,239.0,285.0,28.3,68,21.9,1.4,0.0,3.0,416.0,1.4976,Yes,16.0
2011-06-10 17:00:00,2.0,0.0,63.0,454.0,517.0,29.5,62,21.3,0.0,0.0,1.86,328.0,1.1808,Yes,13.2
2011-06-10 18:00:00,2.0,0.0,96.0,367.0,463.0,29.0,63,21.3,0.0,0.0,2.7,183.0,0.6587999999999999,Yes,14.2
2011-06-10 19:00:00,2.0,0.0,61.0,245.0,306.0,28.3,67,21.6,0.0,0.0,2.11,85.0,0.306,Yes,14.2
2011-06-10 20:00:00,2.0,0.0,53.0,197.0,250.0,27.0,71,21.3,0.0,0.0,1.63,6.0,0.0216,Yes,14.2
2011-06-10 21:00:00,2.0,0.0,55.0,163.0,218.0,26.0,77,21.7,0.0,0.0,1.62,0.0,0.0,Yes,14.2
2011-06-10 22:00:00,2.0,0.0,40.0,145.0,185.0,24.9,85,22.3,0.0,0.0,1.43,0.0,0.0,Yes,13.3
2011-06-10 23:00:00,2.0,0.0,36.0,110.0,146.0,24.6,85,22.0,0.0,0.0,1.75,0.0,0.0,Yes,13.3
2011-06-11 00:00:00,2.0,0.0,28.0,89.0,117.0,25.1,81,21.7,0.0,0.0,1.41,0.0,0.0,Yes,13.3
2011-06-11 01:00:00,2.0,0.0,10.0,67.0,77.0,24.6,84,21.8,0.0,0.0,1.56,0.0,0.0,Yes,13.3
2011-06-11 02:00:00,2.0,0.0,10.0,50.0,60.0,24.5,89,22.5,0.0,0.0,0.94,0.0,0.0,Yes,11.4
2011-06-11 03:00:00,2.0,0.0,10.0,18.0,28.0,24.1,91,22.5,0.0,0.0,0.94,0.0,0.0,Yes,11.4
2011-06-11 04:00:00,2.0,0.0,4.0,9.0,13.0,22.7,96,22.0,0.0,0.0,1.08,0.0,0.0,Yes,11.3
2011-06-11 05:00:00,2.0,0.0,4.0,12.0,16.0,21.9,98,21.6,0.0,0.0,0.85,2.0,0.0072,Yes,13.0
2011-06-11 06:00:00,2.0,0.0,9.0,31.0,40.0,23.4,96,22.8,0.0,0.0,1.66,70.0,0.252,Yes,15.9
2011-06-11 07:00:00,2.0,0.0,18.0,50.0,68.0,25.5,86,23.1,0.0,0.0,2.42,217.0,0.7812,Yes,16.0
2011-06-11 08:00:00,2.0,0.0,32.0,111.0,143.0,27.1,77,22.8,0.0,0.0,3.55,391.0,1.4076,Yes,16.0
2011-06-11 09:00:00,2.0,0.0,59.0,171.0,230.0,28.8,69,22.4,0.0,0.0,2.5,579.0,2.0844,Yes,16.0
2011-06-11 10:00:00,2.0,0.0,91.0,173.0,264.0,30.1,62,21.9,0.0,0.0,1.36,682.0,2.4552,Yes,14.2
2011-06-11 11:00:00,2.0,0.0,110.0,215.0,325.0,31.5,55,21.5,0.0,0.0,1.03,798.0,2.8728,Yes,15.3
2011-06-11 12:00:00,2.0,0.0,112.0,235.0,347.0,32.5,52,21.4,0.0,0.0,1.22,796.0,2.8655999999999997,Yes,13.3
2011-06-11 13:00:00,2.0,0.0,150.0,237.0,387.0,33.4,47,20.5,0.0,0.0,1.51,847.0,3.0492,Yes,13.3
2011-06-11 14:00:00,2.0,0.0,148.0,232.0,380.0,31.5,54,21.1,0.3,0.0,1.7,785.0,2.826,Yes,14.2
2011-06-11 15:00:00,2.0,0.0,142.0,232.0,374.0,31.6,53,20.9,0.0,0.0,1.8,620.0,2.232,Yes,14.2
2011-06-11 16:00:00,2.0,0.0,169.0,225.0,394.0,31.2,55,21.1,0.0,0.0,1.81,417.0,1.5012,Yes,14.2
2011-06-11 17:00:00,2.0,0.0,147.0,190.0,337.0,28.9,67,22.1,2.2,0.0,1.5,354.0,1.2744,Yes,16.0
2011-06-11 18:00:00,2.0,0.0,131.0,155.0,286.0,25.4,88,23.2,5.6,0.0,0.92,156.0,0.5616,Yes,16.0
2011-06-11 19:00:00,2.0,0.0,97.0,167.0,264.0,24.3,91,22.8,1.7,0.0,1.06,47.0,0.1692,Yes,16.0
2011-06-11 20:00:00,2.0,0.0,95.0,180.0,275.0,23.4,95,22.5,0.4,0.0,2.2,4.0,0.0144,Yes,16.0
2011-06-11 21:00:00,2.0,0.0,76.0,144.0,220.0,22.9,97,22.4,2.9,0.0,2.44,0.0,0.0,Yes,16.0
2011-06-11 22:00:00,2.0,0.0,53.0,137.0,190.0,22.6,98,22.3,1.1,0.0,1.79,0.0,0.0,Yes,16.0
2011-06-11 23:00:00,2.0,0.0,24.0,107.0,131.0,22.5,98,22.2,0.0,0.0,1.89,0.0,0.0,Yes,16.0
2011-06-12 00:00:00,2.0,0.0,19.0,100.0,119.0,22.2,99,22.0,0.0,0.0,1.97,0.0,0.0,Yes,16.0
2011-06-12 01:00:00,2.0,0.0,19.0,74.0,93.0,22.1,99,22.0,0.0,0.0,1.86,0.0,0.0,Yes,16.0
2011-06-12 02:00:00,2.0,0.0,9.0,57.0,66.0,22.5,89,20.7,0.0,0.0,1.97,0.0,0.0,Yes,16.0
2011-06-12 03:00:00,2.0,0.0,8.0,20.0,28.0,22.0,94,21.0,0.0,0.0,2.01,0.0,0.0,Yes,16.0
2011-06-12 04:00:00,2.0,0.0,8.0,6.0,14.0,21.5,96,20.9,0.0,0.0,1.84,0.0,0.0,Yes,16.0
2011-06-12 05:00:00,2.0,0.0,5.0,5.0,10.0,21.1,98,20.8,0.0,0.0,1.61,1.0,0.0036,Yes,16.0
2011-06-12 06:00:00,2.0,0.0,5.0,9.0,14.0,22.4,95,21.5,0.0,0.0,1.73,71.0,0.2556,Yes,16.0
2011-06-12 07:00:00,2.0,0.0,7.0,27.0,34.0,24.1,88,21.9,0.0,0.0,1.03,216.0,0.7776,Yes,16.0
2011-06-12 08:00:00,2.0,0.0,28.0,64.0,92.0,26.0,78,21.8,0.0,0.0,0.5,409.0,1.4724,Yes,16.0
2011-06-12 09:00:00,2.0,0.0,75.0,107.0,182.0,27.9,67,21.3,0.0,0.0,0.81,595.0,2.142,Yes,16.0
2011-06-12 10:00:00,2.0,0.0,120.0,191.0,311.0,29.4,60,20.8,0.0,0.0,0.6,742.0,2.6712,Yes,16.0
2011-06-12 11:00:00,2.0,0.0,131.0,236.0,367.0,30.6,56,20.8,0.0,0.0,0.58,839.0,3.0204,Yes,16.0
2011-06-12 12:00:00,2.0,0.0,176.0,244.0,420.0,31.5,50,19.7,0.0,0.0,0.57,837.0,3.0132,Yes,16.0
2011-06-12 13:00:00,2.0,0.0,109.0,264.0,373.0,31.8,48,19.3,0.0,0.0,0.2,696.0,2.5056,Yes,16.0
2011-06-12 14:00:00,2.0,0.0,96.0,219.0,315.0,31.4,48,19.1,0.0,0.0,1.39,751.0,2.7036,Yes,16.0
2011-06-12 15:00:00,2.0,0.0,142.0,218.0,360.0,31.0,49,18.9,0.1,0.0,1.36,532.0,1.9152,Yes,16.0
2011-06-12 16:00:00,2.0,0.0,115.0,235.0,350.0,27.5,69,21.3,4.0,0.0,1.89,412.0,1.4832,Yes,16.0
2011-06-12 17:00:00,2.0,0.0,94.0,158.0,252.0,26.4,76,21.8,0.5,0.0,1.34,280.0,1.008,Yes,16.0
2011-06-12 18:00:00,2.0,0.0,69.0,187.0,256.0,26.3,75,21.5,0.0,0.0,0.85,221.0,0.7956,Yes,11.5
2011-06-12 19:00:00,2.0,0.0,67.0,156.0,223.0,26.0,77,21.7,0.0,0.0,0.58,87.0,0.3132,Yes,16.0
2011-06-12 20:00:00,2.0,0.0,62.0,144.0,206.0,25.3,80,21.6,0.0,0.0,0.91,7.0,0.0252,Yes,16.0
2011-06-12 21:00:00,2.0,0.0,39.0,101.0,140.0,24.3,85,21.7,0.0,0.0,1.14,0.0,0.0,Yes,16.0
2011-06-12 22:00:00,2.0,0.0,31.0,97.0,128.0,23.7,88,21.6,0.0,0.0,2.01,0.0,0.0,Yes,15.9
2011-06-12 23:00:00,2.0,0.0,33.0,74.0,107.0,23.5,87,21.3,0.0,0.0,2.69,0.0,0.0,Yes,16.0
2011-06-13 00:00:00,2.0,0.0,8.0,20.0,28.0,23.3,80,19.7,0.0,0.0,3.68,0.0,0.0,Yes,16.0
2011-06-13 01:00:00,2.0,0.0,6.0,10.0,16.0,22.5,70,16.8,0.0,0.0,4.87,0.0,0.0,Yes,16.0
2011-06-13 02:00:00,2.0,0.0,2.0,8.0,10.0,21.2,65,14.4,0.0,0.0,4.61,0.0,0.0,Yes,16.0
2011-06-13 03:00:00,2.0,0.0,1.0,6.0,7.0,20.3,62,12.7,0.0,0.0,4.34,0.0,0.0,Yes,16.0
2011-06-13 04:00:00,2.0,0.0,1.0,3.0,4.0,19.5,61,11.9,0.0,0.0,4.05,0.0,0.0,Yes,16.0
2011-06-13 05:00:00,2.0,0.0,2.0,27.0,29.0,18.8,63,11.6,0.0,0.0,3.85,2.0,0.0072,Yes,16.0
2011-06-13 06:00:00,2.0,0.0,7.0,98.0,105.0,18.4,63,11.3,0.0,0.0,3.76,75.0,0.27,Yes,16.0
2011-06-13 07:00:00,2.0,0.0,26.0,302.0,328.0,18.8,60,10.9,0.0,0.0,3.96,229.0,0.8244,Yes,16.0
2011-06-13 08:00:00,2.0,0.0,44.0,432.0,476.0,19.5,58,10.9,0.0,0.0,3.93,412.0,1.4832,Yes,16.0
2011-06-13 09:00:00,2.0,0.0,35.0,189.0,224.0,20.7,54,11.1,0.0,0.0,3.85,614.0,2.2104,Yes,16.0
2011-06-13 10:00:00,2.0,0.0,38.0,80.0,118.0,21.9,50,11.2,0.0,0.0,3.52,773.0,2.7828,Yes,16.0
2011-06-13 11:00:00,2.0,0.0,53.0,106.0,159.0,23.0,48,11.3,0.0,0.0,3.26,876.0,3.1536,Yes,16.0
2011-06-13 12:00:00,2.0,0.0,35.0,161.0,196.0,24.1,45,11.4,0.0,0.0,2.65,929.0,3.3444,Yes,16.0
2011-06-13 13:00:00,2.0,0.0,53.0,174.0,227.0,25.0,43,11.4,0.0,0.0,2.5,955.0,3.4379999999999997,Yes,16.0
2011-06-13 14:00:00,2.0,0.0,55.0,145.0,200.0,24.7,44,11.7,0.0,0.0,2.79,849.0,3.0564,Yes,16.0
2011-06-13 15:00:00,2.0,0.0,58.0,127.0,185.0,25.2,42,11.4,0.0,0.0,3.22,724.0,2.6064,Yes,16.0
2011-06-13 16:00:00,2.0,0.0,64.0,262.0,326.0,25.3,40,10.7,0.0,0.0,3.14,546.0,1.9656,Yes,16.0
2011-06-13 17:00:00,2.0,0.0,72.0,529.0,601.0,25.1,39,10.0,0.0,0.0,2.78,321.0,1.1556,Yes,16.0
2011-06-13 18:00:00,2.0,0.0,76.0,510.0,586.0,24.7,39,9.8,0.0,0.0,2.9,196.0,0.7056,Yes,16.0
2011-06-13 19:00:00,2.0,0.0,75.0,348.0,423.0,23.7,44,10.7,0.0,0.0,2.77,74.0,0.2663999999999999,Yes,16.0
2011-06-13 20:00:00,2.0,0.0,78.0,253.0,331.0,22.7,47,10.6,0.0,0.0,2.77,7.0,0.0252,Yes,16.0
2011-06-13 21:00:00,2.0,0.0,40.0,178.0,218.0,21.4,55,12.1,0.0,0.0,2.88,0.0,0.0,Yes,16.0
2011-06-13 22:00:00,2.0,0.0,20.0,114.0,134.0,20.6,67,14.2,0.0,0.0,2.92,0.0,0.0,Yes,16.0
2011-06-13 23:00:00,2.0,0.0,14.0,75.0,89.0,19.8,67,13.4,0.0,0.0,3.27,0.0,0.0,Yes,16.0
2011-06-14 00:00:00,2.0,0.0,13.0,18.0,31.0,19.1,63,11.9,0.0,0.0,3.86,0.0,0.0,Yes,16.0
2011-06-14 01:00:00,2.0,0.0,3.0,10.0,13.0,18.3,63,11.2,0.0,0.0,3.88,0.0,0.0,Yes,16.0
2011-06-14 02:00:00,2.0,0.0,2.0,8.0,10.0,17.8,59,9.8,0.0,0.0,3.52,0.0,0.0,Yes,16.0
2011-06-14 03:00:00,2.0,0.0,1.0,1.0,2.0,17.3,62,9.9,0.0,0.0,3.56,0.0,0.0,Yes,16.0
2011-06-14 04:00:00,2.0,0.0,0.0,3.0,3.0,16.9,64,10.0,0.0,0.0,3.54,0.0,0.0,Yes,16.0
2011-06-14 05:00:00,2.0,0.0,3.0,23.0,26.0,16.5,67,10.3,0.0,0.0,3.25,2.0,0.0072,Yes,16.0
2011-06-14 06:00:00,2.0,0.0,6.0,107.0,113.0,16.8,69,11.0,0.0,0.0,2.9,78.0,0.2808,Yes,16.0
2011-06-14 07:00:00,2.0,0.0,19.0,346.0,365.0,17.8,64,10.8,0.0,0.0,3.62,244.0,0.8784,Yes,16.0
2011-06-14 08:00:00,2.0,0.0,45.0,441.0,486.0,18.9,61,11.2,0.0,0.0,3.8,434.0,1.5624,Yes,16.0
2011-06-14 09:00:00,2.0,0.0,19.0,174.0,193.0,20.6,53,10.8,0.0,0.0,4.0,613.0,2.2068,Yes,16.0
2011-06-14 10:00:00,2.0,0.0,33.0,97.0,130.0,21.7,49,10.6,0.0,0.0,3.81,596.0,2.1456,Yes,16.0
2011-06-14 11:00:00,2.0,0.0,40.0,103.0,143.0,21.8,50,11.0,0.0,0.0,3.21,462.0,1.6632,Yes,16.0
