timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,temperature_c,humidity_percent,dew_point_c,rainfall_mm,snowfall_cm,wind_speed_ms,solar_radiation_wm2,solar_radiation_mjm2,Functioning Day,visibility_km
2015-05-13 20:00:00,1597.0,12.3,13.5,69,4.12,1.0,0.0,0,0.0,12.3,69,6.8,0.0,0.0,4.12,12.0,0.0432,Yes,47.8
2015-05-13 21:00:00,1041.0,10.7,12.0,78,4.02,2.0,0.0,0,0.0,10.7,78,7.0,0.0,0.0,4.02,0.0,0.0,Yes,35.9
2015-05-13 22:00:00,755.0,9.7,11.5,84,3.14,2.0,0.0,0,0.0,9.7,84,7.1,0.0,0.0,3.14,0.0,0.0,Yes,32.4
2015-05-13 23:00:00,478.0,9.2,11.0,86,3.13,1.0,0.0,0,0.0,9.2,86,7.0,0.0,0.0,3.13,0.0,0.0,Yes,32.4
2015-05-14 00:00:00,235.0,8.6,8.0,88,3.21,1.0,0.0,0,0.0,8.6,88,6.7,0.0,0.0,3.21,0.0,0.0,Yes,25.8
2015-05-14 01:00:00,134.0,8.1,8.0,88,3.51,1.0,0.0,0,0.0,8.1,88,6.3,0.0,0.0,3.51,0.0,0.0,Yes,29.3
2015-05-14 02:00:00,52.0,7.6,8.0,90,3.62,1.0,0.0,0,0.0,7.6,90,6.0,0.0,0.0,3.62,0.0,0.0,Yes,32.8
2015-05-14 03:00:00,54.0,7.4,6.0,91,3.62,1.0,0.0,0,0.0,7.4,91,6.0,0.0,0.0,3.62,0.0,0.0,Yes,42.2
2015-05-14 04:00:00,48.0,7.3,6.0,91,3.82,1.0,0.0,0,0.0,7.3,91,6.0,0.0,0.0,3.82,0.0,0.0,Yes,35.5
2015-05-14 05:00:00,110.0,7.6,6.0,91,4.21,2.0,0.0,0,0.0,7.6,91,6.2,0.0,0.0,4.21,11.0,0.0395999999999999,Yes,45.0
2015-05-14 06:00:00,727.0,8.9,7.0,85,5.3,2.0,0.0,0,0.0,8.9,85,6.5,0.0,0.0,5.3,68.0,0.2448,Yes,25.6
2015-05-14 07:00:00,2085.0,9.6,11.0,79,6.17,2.0,0.0,0,0.0,9.6,79,6.1,0.0,0.0,6.17,61.0,0.2196,Yes,27.8
2015-05-14 08:00:00,3612.0,9.9,11.0,76,5.93,7.0,0.0,0,0.0,9.9,76,5.9,0.0,0.0,5.93,72.0,0.2592,Yes,23.3
2015-05-14 09:00:00,2037.0,9.9,11.0,77,6.01,2.0,0.0,0,0.0,9.9,77,6.0,0.2,0.0,6.01,68.0,0.2448,Yes,23.6
2015-05-14 10:00:00,545.0,9.8,11.0,79,6.2,7.0,0.0,0,0.0,9.8,79,6.4,0.8,0.0,6.2,85.0,0.306,Yes,23.5
2015-05-14 11:00:00,365.0,9.8,11.0,83,6.21,7.0,0.0,0,0.0,9.8,83,7.1,0.6,0.0,6.21,115.0,0.414,Yes,16.6
2015-05-14 12:00:00,520.0,9.4,11.0,88,6.52,7.0,0.0,0,0.0,9.4,88,7.5,0.8,0.0,6.52,98.0,0.3528,Yes,18.8
2015-05-14 13:00:00,321.0,9.5,6.0,89,6.56,7.0,0.0,0,0.0,9.5,89,7.8,1.1,0.0,6.56,109.0,0.3923999999999999,Yes,13.0
2015-05-14 14:00:00,203.0,9.7,6.0,89,5.61,7.0,0.0,0,0.0,9.7,89,7.9,1.3,0.0,5.61,154.0,0.5544,Yes,8.9
2015-05-14 15:00:00,248.0,9.4,7.0,90,4.4,7.0,0.0,0,0.0,9.4,90,7.9,1.6,0.0,4.4,64.0,0.2304,Yes,6.6
2015-05-14 16:00:00,485.0,9.5,7.0,90,3.93,7.0,0.0,0,0.0,9.5,90,8.0,1.4,0.0,3.93,45.0,0.162,Yes,6.7
2015-05-14 17:00:00,851.0,9.4,7.0,91,3.94,7.0,0.0,0,0.0,9.4,91,8.0,1.3,0.0,3.94,31.0,0.1115999999999999,Yes,5.6
2015-05-14 18:00:00,1008.0,9.3,8.0,91,4.38,7.0,0.0,0,0.0,9.3,91,7.9,1.1,0.0,4.38,20.0,0.072,Yes,6.3
2015-05-14 19:00:00,613.0,9.0,6.0,93,4.48,7.0,0.0,0,0.0,9.0,93,7.9,0.7,0.0,4.48,18.0,0.0648,Yes,8.3
2015-05-14 20:00:00,573.0,8.8,6.5,92,4.38,7.0,0.0,0,0.0,8.8,92,7.6,0.3,0.0,4.38,4.0,0.0144,Yes,8.8
2015-05-14 21:00:00,355.0,8.6,7.0,92,4.42,7.0,0.0,0,0.0,8.6,92,7.4,0.4,0.0,4.42,0.0,0.0,Yes,9.5
2015-05-14 22:00:00,239.0,8.5,7.5,93,4.36,7.0,0.0,0,0.0,8.5,93,7.4,0.3,0.0,4.36,0.0,0.0,Yes,12.4
2015-05-14 23:00:00,189.0,8.4,6.5,93,4.3,7.0,0.0,0,0.0,8.4,93,7.3,0.1,0.0,4.3,0.0,0.0,Yes,6.0
2015-05-15 00:00:00,94.0,8.3,6.5,92,4.38,7.0,0.0,0,0.0,8.3,92,7.0,0.0,0.0,4.38,0.0,0.0,Yes,4.8
2015-05-15 01:00:00,32.0,8.1,7.0,92,4.57,7.0,0.0,0,0.0,8.1,92,6.8,0.0,0.0,4.57,0.0,0.0,Yes,7.0
2015-05-15 02:00:00,31.0,7.8,7.0,91,4.81,4.0,0.0,0,0.0,7.8,91,6.4,0.0,0.0,4.81,0.0,0.0,Yes,14.2
2015-05-15 03:00:00,41.0,7.6,7.0,89,4.94,7.0,0.0,0,0.0,7.6,89,5.8,0.0,0.0,4.94,0.0,0.0,Yes,7.1
2015-05-15 04:00:00,51.0,7.3,7.5,87,4.65,7.0,0.0,0,0.0,7.3,87,5.3,0.0,0.0,4.65,0.0,0.0,Yes,11.8
2015-05-15 05:00:00,101.0,7.2,7.0,86,3.98,4.0,0.0,0,0.0,7.2,86,5.0,0.0,0.0,3.98,4.0,0.0144,Yes,17.8
2015-05-15 06:00:00,590.0,7.3,7.0,84,3.22,3.0,0.0,0,0.0,7.3,84,4.7,0.0,0.0,3.22,47.0,0.1692,Yes,22.4
2015-05-15 07:00:00,1985.0,7.9,6.5,80,3.56,3.0,0.0,0,0.0,7.9,80,4.6,0.0,0.0,3.56,180.0,0.648,Yes,27.8
2015-05-15 08:00:00,4101.0,9.3,8.0,71,3.28,2.0,0.0,0,0.0,9.3,71,4.4,0.0,0.0,3.28,398.0,1.4328,Yes,27.8
2015-05-15 09:00:00,2262.0,10.4,11.0,71,2.38,2.0,0.0,0,0.0,10.4,71,5.3,0.0,0.0,2.38,570.0,2.052,Yes,26.9
2015-05-15 10:00:00,1246.0,11.5,12.0,68,2.32,2.0,0.0,0,0.0,11.5,68,5.7,0.0,0.0,2.32,655.0,2.358,Yes,29.7
2015-05-15 11:00:00,1257.0,12.1,12.0,65,2.58,3.0,0.0,0,0.0,12.1,65,5.7,0.0,0.0,2.58,609.0,2.1924,Yes,27.8
2015-05-15 12:00:00,1565.0,12.4,12.0,63,2.55,3.0,0.0,0,0.0,12.4,63,5.4,0.0,0.0,2.55,495.0,1.782,Yes,26.2
2015-05-15 13:00:00,1578.0,13.2,13.0,60,2.06,3.0,0.0,0,0.0,13.2,60,5.6,0.0,0.0,2.06,604.0,2.1744,Yes,29.3
2015-05-15 14:00:00,1462.0,13.9,13.5,58,2.33,3.0,0.0,0,0.0,13.9,58,5.8,0.0,0.0,2.33,605.0,2.178,Yes,30.9
2015-05-15 15:00:00,1626.0,14.5,14.5,56,2.32,2.0,0.0,0,0.0,14.5,56,5.9,0.0,0.0,2.32,556.0,2.0016,Yes,30.9
2015-05-15 16:00:00,2185.0,14.9,16.0,55,2.79,2.0,0.0,0,0.0,14.9,55,6.0,0.0,0.0,2.79,457.0,1.6452,Yes,27.8
2015-05-15 17:00:00,3848.0,14.8,15.5,57,3.55,2.0,0.0,0,0.0,14.8,57,6.2,0.0,0.0,3.55,286.0,1.0296,Yes,29.3
2015-05-15 18:00:00,3203.0,14.5,15.0,60,3.81,2.0,0.0,0,0.0,14.5,60,6.7,0.0,0.0,3.81,169.0,0.6083999999999999,Yes,25.8
2015-05-15 19:00:00,1970.0,13.2,14.5,67,3.64,3.0,0.0,0,0.0,13.2,67,7.2,0.0,0.0,3.64,44.0,0.1583999999999999,Yes,30.9
2015-05-15 20:00:00,1281.0,12.7,14.0,69,3.94,2.0,0.0,0,0.0,12.7,69,7.3,0.0,0.0,3.94,7.0,0.0252,Yes,30.5
2015-05-15 21:00:00,774.0,12.3,13.5,73,4.33,7.0,0.0,0,0.0,12.3,73,7.5,0.0,0.0,4.33,0.0,0.0,Yes,27.3
2015-05-15 22:00:00,520.0,11.6,12.5,77,4.95,7.0,0.0,0,0.0,11.6,77,7.7,0.0,0.0,4.95,0.0,0.0,Yes,20.2
2015-05-15 23:00:00,540.0,11.1,12.0,81,5.11,7.0,0.0,0,0.0,11.1,81,8.0,0.0,0.0,5.11,0.0,0.0,Yes,17.5
2015-05-16 00:00:00,228.0,10.9,12.0,84,5.16,7.0,0.0,1,0.0,10.9,84,8.2,0.0,0.0,5.16,0.0,0.0,Yes,18.7
2015-05-16 01:00:00,197.0,10.9,12.5,86,5.11,2.0,0.0,1,0.0,10.9,86,8.6,0.0,0.0,5.11,0.0,0.0,Yes,20.3
2015-05-16 02:00:00,270.0,11.2,13.0,86,5.01,7.0,0.0,1,0.0,11.2,86,8.9,0.0,0.0,5.01,0.0,0.0,Yes,15.8
2015-05-16 03:00:00,204.0,11.6,13.0,85,4.85,3.0,0.0,1,0.0,11.6,85,9.2,0.0,0.0,4.85,0.0,0.0,Yes,16.2
2015-05-16 04:00:00,121.0,11.8,13.0,87,4.62,4.0,0.0,1,0.0,11.8,87,9.7,0.0,0.0,4.62,0.0,0.0,Yes,17.7
2015-05-16 05:00:00,86.0,12.1,13.0,88,4.27,4.0,0.0,1,0.0,12.1,88,10.2,0.0,0.0,4.27,4.0,0.0144,Yes,21.8
2015-05-16 06:00:00,111.0,12.5,13.5,89,4.0,3.0,0.0,1,0.0,12.5,89,10.8,0.0,0.0,4.0,25.0,0.09,Yes,25.1
2015-05-16 07:00:00,290.0,13.3,14.0,86,4.62,3.0,0.0,1,0.0,13.3,86,11.0,0.1,0.0,4.62,88.0,0.3167999999999999,Yes,23.9
2015-05-16 08:00:00,559.0,13.8,14.5,79,4.9,3.0,0.0,1,0.0,13.8,79,10.2,0.0,0.0,4.9,126.0,0.4536,Yes,27.8
2015-05-16 09:00:00,1043.0,14.1,15.5,69,5.28,2.0,0.0,1,0.0,14.1,69,8.5,0.0,0.0,5.28,240.0,0.864,Yes,33.2
2015-05-16 10:00:00,1497.0,14.1,16.0,63,4.77,3.0,0.0,1,0.0,14.1,63,7.2,0.0,0.0,4.77,355.0,1.278,Yes,35.9
2015-05-16 11:00:00,1959.0,14.1,16.5,59,4.96,2.0,0.0,1,0.0,14.1,59,6.3,0.0,0.0,4.96,462.0,1.6632,Yes,28.4
2015-05-16 12:00:00,2353.0,14.7,16.5,55,4.74,2.0,0.0,1,0.0,14.7,55,5.9,0.0,0.0,4.74,650.0,2.34,Yes,27.2
2015-05-16 13:00:00,2740.0,14.9,17.0,53,4.36,2.0,0.0,1,0.0,14.9,53,5.5,0.0,0.0,4.36,622.0,2.2392,Yes,30.4
2015-05-16 14:00:00,2835.0,15.1,18.0,52,4.57,2.0,0.0,1,0.0,15.1,52,5.2,0.0,0.0,4.57,613.0,2.2068,Yes,29.3
2015-05-16 15:00:00,3025.0,15.2,17.5,50,4.61,1.0,0.0,1,0.0,15.2,50,4.9,0.0,0.0,4.61,602.0,2.1672,Yes,35.5
2015-05-16 16:00:00,3039.0,14.7,18.0,50,4.52,1.0,0.0,1,0.0,14.7,50,4.5,0.0,0.0,4.52,432.0,1.5552,Yes,34.7
2015-05-16 17:00:00,3140.0,14.2,18.0,51,4.39,1.0,0.0,1,0.0,14.2,51,4.1,0.0,0.0,4.39,301.0,1.0836,Yes,43.3
2015-05-16 18:00:00,2752.0,13.5,17.5,52,3.83,1.0,0.0,1,0.0,13.5,52,3.8,0.0,0.0,3.83,178.0,0.6408,Yes,43.3
2015-05-16 19:00:00,2197.0,13.8,16.5,56,3.14,1.0,0.0,1,0.0,13.8,56,5.1,0.0,0.0,3.14,114.0,0.4104,Yes,42.8
2015-05-16 20:00:00,1437.0,12.2,16.0,60,2.78,1.0,0.0,1,0.0,12.2,60,4.6,0.0,0.0,2.78,15.0,0.054,Yes,42.8
2015-05-16 21:00:00,958.0,10.8,15.0,65,2.52,1.0,0.0,1,0.0,10.8,65,4.4,0.0,0.0,2.52,0.0,0.0,Yes,47.2
2015-05-16 22:00:00,751.0,9.7,14.0,69,3.04,1.0,0.0,1,0.0,9.7,69,4.2,0.0,0.0,3.04,0.0,0.0,Yes,37.8
2015-05-16 23:00:00,734.0,9.2,13.0,70,2.95,1.0,0.0,1,0.0,9.2,70,4.1,0.0,0.0,2.95,0.0,0.0,Yes,35.5
2015-05-17 00:00:00,608.0,8.8,12.5,72,2.85,1.0,0.0,1,0.0,8.8,72,4.0,0.0,0.0,2.85,0.0,0.0,Yes,41.7
2015-05-17 01:00:00,457.0,8.5,12.0,73,3.1,1.0,0.0,1,0.0,8.5,73,4.0,0.0,0.0,3.1,0.0,0.0,Yes,41.7
2015-05-17 02:00:00,294.0,8.1,12.0,75,2.98,1.0,0.0,1,0.0,8.1,75,4.0,0.0,0.0,2.98,0.0,0.0,Yes,27.0
2015-05-17 03:00:00,182.0,7.1,9.5,81,2.82,1.0,0.0,1,0.0,7.1,81,4.1,0.0,0.0,2.82,0.0,0.0,Yes,35.0
2015-05-17 04:00:00,113.0,6.6,7.5,85,2.71,1.0,0.0,1,0.0,6.6,85,4.3,0.0,0.0,2.71,0.0,0.0,Yes,25.1
2015-05-17 05:00:00,111.0,6.3,7.0,88,2.9,1.0,0.0,1,0.0,6.3,88,4.5,0.0,0.0,2.9,21.0,0.0756,Yes,20.4
2015-05-17 06:00:00,136.0,8.1,7.0,83,2.9,1.0,0.0,1,0.0,8.1,83,5.4,0.0,0.0,2.9,128.0,0.4608,Yes,20.8
2015-05-17 07:00:00,247.0,9.8,9.5,80,3.11,1.0,0.0,1,0.0,9.8,80,6.4,0.0,0.0,3.11,271.0,0.9756,Yes,27.4
2015-05-17 08:00:00,405.0,11.4,11.5,71,3.31,1.0,0.0,1,0.0,11.4,71,6.3,0.0,0.0,3.31,429.0,1.5444,Yes,28.2
2015-05-17 09:00:00,1012.0,12.7,13.5,62,3.51,2.0,0.0,1,0.0,12.7,62,5.5,0.0,0.0,3.51,569.0,2.0484,Yes,28.2
2015-05-17 10:00:00,1510.0,13.8,15.0,55,3.71,2.0,0.0,1,0.0,13.8,55,4.9,0.0,0.0,3.71,691.0,2.4876,Yes,26.5
2015-05-17 11:00:00,2205.0,14.9,15.5,48,3.98,1.0,0.0,1,0.0,14.9,48,4.0,0.0,0.0,3.98,717.0,2.5812,Yes,32.3
2015-05-17 12:00:00,2806.0,16.0,16.5,43,4.11,2.0,0.0,1,0.0,16.0,43,3.6,0.0,0.0,4.11,767.0,2.7612,Yes,31.6
2015-05-17 13:00:00,3122.0,16.3,16.0,44,4.68,2.0,0.0,1,0.0,16.3,44,4.0,0.0,0.0,4.68,680.0,2.448,Yes,36.3
2015-05-17 14:00:00,3063.0,16.5,17.5,45,5.25,1.0,0.0,1,0.0,16.5,45,4.5,0.0,0.0,5.25,680.0,2.448,Yes,33.2
2015-05-17 15:00:00,3124.0,16.2,17.5,47,5.38,1.0,0.0,1,0.0,16.2,47,4.8,0.0,0.0,5.38,464.0,1.6704,Yes,37.8
2015-05-17 16:00:00,2799.0,15.4,17.0,50,5.19,1.0,0.0,1,0.0,15.4,50,5.2,0.0,0.0,5.19,308.0,1.1088,Yes,33.2
2015-05-17 17:00:00,2520.0,14.7,16.5,54,4.68,3.0,0.0,1,0.0,14.7,54,5.5,0.0,0.0,4.68,199.0,0.7163999999999999,Yes,31.6
2015-05-17 18:00:00,2233.0,14.1,16.0,57,4.14,2.0,0.0,1,0.0,14.1,57,5.6,0.0,0.0,4.14,155.0,0.5579999999999999,Yes,34.7
2015-05-17 19:00:00,1627.0,13.2,15.5,60,3.77,3.0,0.0,1,0.0,13.2,60,5.5,0.0,0.0,3.77,77.0,0.2772,Yes,31.6
2015-05-17 20:00:00,1075.0,12.3,14.5,63,3.31,1.0,0.0,1,0.0,12.3,63,5.4,0.0,0.0,3.31,9.0,0.0324,Yes,34.7
2015-05-17 21:00:00,757.0,11.7,14.0,66,3.08,1.0,0.0,1,0.0,11.7,66,5.7,0.0,0.0,3.08,0.0,0.0,Yes,31.2
2015-05-17 22:00:00,575.0,11.3,12.5,70,3.47,1.0,0.0,1,0.0,11.3,70,6.0,0.0,0.0,3.47,0.0,0.0,Yes,29.1
2015-05-17 23:00:00,342.0,10.8,12.0,73,3.36,2.0,0.0,1,0.0,10.8,73,6.3,0.0,0.0,3.36,0.0,0.0,Yes,29.7
2015-05-18 00:00:00,224.0,10.5,12.0,77,3.16,2.0,0.0,0,0.0,10.5,77,6.6,0.0,0.0,3.16,0.0,0.0,Yes,26.5
2015-05-18 01:00:00,120.0,10.2,12.0,79,3.42,2.0,0.0,0,0.0,10.2,79,6.7,0.0,0.0,3.42,0.0,0.0,Yes,25.6
2015-05-18 02:00:00,97.0,9.9,11.0,81,3.54,2.0,0.0,0,0.0,9.9,81,6.8,0.0,0.0,3.54,0.0,0.0,Yes,23.4
2015-05-18 03:00:00,43.0,9.6,9.5,82,4.02,2.0,0.0,0,0.0,9.6,82,6.6,0.0,0.0,4.02,0.0,0.0,Yes,22.5
2015-05-18 04:00:00,41.0,9.3,8.0,79,4.64,4.0,0.0,0,0.0,9.3,79,5.9,0.0,0.0,4.64,0.0,0.0,Yes,20.6
2015-05-18 05:00:00,121.0,9.2,8.0,77,4.58,3.0,0.0,0,0.0,9.2,77,5.4,0.0,0.0,4.58,12.0,0.0432,Yes,17.9
2015-05-18 06:00:00,640.0,9.5,9.5,77,4.81,3.0,0.0,0,0.0,9.5,77,5.6,0.1,0.0,4.81,63.0,0.2268,Yes,22.7
2015-05-18 07:00:00,1839.0,10.3,11.0,81,5.71,7.0,0.0,0,0.0,10.3,81,7.1,0.0,0.0,5.71,44.0,0.1583999999999999,Yes,19.7
2015-05-18 08:00:00,3107.0,10.3,11.5,87,8.07,7.0,0.0,0,0.0,10.3,87,8.2,1.1,0.0,8.07,31.0,0.1115999999999999,Yes,10.4
2015-05-18 09:00:00,1082.0,10.6,12.0,91,8.19,7.0,0.0,0,0.0,10.6,91,9.1,0.4,0.0,8.19,47.0,0.1692,Yes,10.1
2015-05-18 10:00:00,470.0,11.2,12.5,93,8.27,7.0,0.0,0,0.0,11.2,93,10.1,0.5,0.0,8.27,63.0,0.2268,Yes,8.1
2015-05-18 11:00:00,316.0,11.9,13.0,91,10.47,7.0,0.0,0,0.0,11.9,91,10.4,1.2,0.0,10.47,39.0,0.1404,Yes,5.4
2015-05-18 12:00:00,456.0,12.2,14.0,90,8.5,7.0,0.0,0,0.0,12.2,90,10.5,0.8,0.0,8.5,60.0,0.216,Yes,16.9
2015-05-18 13:00:00,746.0,12.0,15.0,86,7.65,2.0,0.0,0,0.0,12.0,86,9.8,0.6,0.0,7.65,232.0,0.8351999999999999,Yes,27.4
2015-05-18 14:00:00,770.0,13.1,15.0,80,7.52,3.0,0.0,0,0.0,13.1,80,9.7,0.2,0.0,7.52,486.0,1.7496,Yes,31.6
2015-05-18 15:00:00,1039.0,14.4,14.5,69,8.04,3.0,0.0,0,0.0,14.4,69,8.8,0.0,0.0,8.04,659.0,2.3724,Yes,36.3
2015-05-18 16:00:00,1579.0,14.3,15.0,62,7.81,2.0,0.0,0,0.0,14.3,62,7.0,0.0,0.0,7.81,522.0,1.8792,Yes,40.1
2015-05-18 17:00:00,3508.0,13.4,15.5,56,7.14,1.0,0.0,0,0.0,13.4,56,4.8,0.0,0.0,7.14,363.0,1.3068,Yes,36.3
2015-05-18 18:00:00,3361.0,12.5,15.0,56,6.87,1.0,0.0,0,0.0,12.5,56,3.9,0.0,0.0,6.87,232.0,0.8351999999999999,Yes,40.1
2015-05-18 19:00:00,1987.0,11.3,13.5,55,6.29,2.0,0.0,0,0.0,11.3,55,2.7,0.0,0.0,6.29,123.0,0.4427999999999999,Yes,36.3
2015-05-18 20:00:00,1188.0,10.1,12.5,60,5.83,2.0,0.0,0,0.0,10.1,60,2.7,0.0,0.0,5.83,19.0,0.0684,Yes,33.2
2015-05-18 21:00:00,742.0,9.2,11.5,65,5.99,1.0,0.0,0,0.0,9.2,65,2.9,0.0,0.0,5.99,0.0,0.0,Yes,37.8
2015-05-18 22:00:00,520.0,8.5,9.0,68,5.95,2.0,0.0,0,0.0,8.5,68,3.0,0.0,0.0,5.95,0.0,0.0,Yes,37.8
2015-05-18 23:00:00,292.0,7.9,7.0,72,6.05,2.0,0.0,0,0.0,7.9,72,3.2,0.0,0.0,6.05,0.0,0.0,Yes,37.8
2015-05-19 00:00:00,148.0,7.6,7.0,75,6.16,2.0,0.0,0,0.0,7.6,75,3.4,0.0,0.0,6.16,0.0,0.0,Yes,34.3
2015-05-19 01:00:00,83.0,7.3,6.0,77,6.07,1.0,0.0,0,0.0,7.3,77,3.5,0.0,0.0,6.07,0.0,0.0,Yes,40.0
2015-05-19 02:00:00,59.0,7.2,6.0,77,6.11,1.0,0.0,0,0.0,7.2,77,3.5,0.0,0.0,6.11,0.0,0.0,Yes,29.3
2015-05-19 03:00:00,46.0,7.0,5.5,79,5.92,1.0,0.0,0,0.0,7.0,79,3.6,0.0,0.0,5.92,0.0,0.0,Yes,23.9
2015-05-19 04:00:00,44.0,6.9,5.0,80,5.82,1.0,0.0,0,0.0,6.9,80,3.7,0.0,0.0,5.82,0.0,0.0,Yes,35.5
2015-05-19 05:00:00,149.0,7.0,4.5,81,5.64,1.0,0.0,0,0.0,7.0,81,3.9,0.0,0.0,5.64,24.0,0.0864,Yes,32.8
2015-05-19 06:00:00,736.0,7.8,5.5,79,5.11,2.0,0.0,0,0.0,7.8,79,4.3,0.0,0.0,5.11,118.0,0.4248,Yes,31.2
2015-05-19 07:00:00,2382.0,8.9,7.0,71,7.09,2.0,0.0,0,0.0,8.9,71,4.0,0.0,0.0,7.09,251.0,0.9036,Yes,33.2
2015-05-19 08:00:00,4379.0,9.8,11.0,65,7.22,2.0,0.0,0,0.0,9.8,65,3.4,0.0,0.0,7.22,354.0,1.2744,Yes,32.3
2015-05-19 09:00:00,2110.0,10.8,12.0,58,7.0,2.0,0.0,0,0.0,10.8,58,3.0,0.0,0.0,7.0,479.0,1.7244,Yes,37.8
2015-05-19 10:00:00,991.0,11.5,12.5,58,6.07,2.0,0.0,0,0.0,11.5,58,3.6,0.0,0.0,6.07,509.0,1.8324,Yes,36.3
2015-05-19 11:00:00,831.0,12.8,14.0,58,6.15,7.0,0.0,0,0.0,12.8,58,4.8,0.0,0.0,6.15,795.0,2.862,Yes,25.1
2015-05-19 12:00:00,1061.0,13.4,11.5,59,6.3,7.0,0.0,0,0.0,13.4,59,5.6,0.0,0.0,6.3,819.0,2.9484,Yes,34.7
2015-05-19 13:00:00,1140.0,13.2,14.5,61,6.84,7.0,0.0,0,0.0,13.2,61,5.9,0.4,0.0,6.84,724.0,2.6064,Yes,33.2
2015-05-19 14:00:00,774.0,11.5,9.0,67,7.03,10.0,0.0,0,0.0,11.5,67,5.5,0.5,0.0,7.03,642.0,2.3112,Yes,36.3
2015-05-19 15:00:00,958.0,11.8,12.0,67,6.33,7.0,0.0,0,0.0,11.8,67,5.9,0.2,0.0,6.33,479.0,1.7244,Yes,32.4
2015-05-19 16:00:00,1496.0,12.1,13.0,66,6.95,7.0,0.0,0,0.0,12.1,66,5.9,0.0,0.0,6.95,469.0,1.6884,Yes,36.3
2015-05-19 17:00:00,3181.0,12.2,13.5,63,6.22,7.0,0.0,0,0.0,12.2,63,5.4,0.0,0.0,6.22,399.0,1.4364,Yes,26.7
2015-05-19 18:00:00,3146.0,11.3,12.5,61,4.84,2.0,0.0,0,0.0,11.3,61,4.1,0.2,0.0,4.84,229.0,0.8244,Yes,29.3
2015-05-19 19:00:00,1684.0,9.9,11.5,69,4.98,2.0,0.0,0,0.0,9.9,69,4.4,0.2,0.0,4.98,96.0,0.3456,Yes,37.8
2015-05-19 20:00:00,1244.0,9.1,11.5,70,4.16,2.0,0.0,0,0.0,9.1,70,4.0,0.0,0.0,4.16,13.0,0.0468,Yes,37.8
2015-05-19 21:00:00,738.0,8.3,9.5,74,3.96,7.0,0.0,0,0.0,8.3,74,3.9,0.0,0.0,3.96,0.0,0.0,Yes,37.8
2015-05-19 22:00:00,570.0,7.8,7.0,76,3.85,3.0,0.0,0,0.0,7.8,76,3.8,0.0,0.0,3.85,0.0,0.0,Yes,37.8
2015-05-19 23:00:00,381.0,7.1,6.5,79,4.04,2.0,0.0,0,0.0,7.1,79,3.7,0.0,0.0,4.04,0.0,0.0,Yes,50.0
2015-05-20 00:00:00,178.0,6.5,6.0,81,3.81,1.0,0.0,0,0.0,6.5,81,3.5,0.0,0.0,3.81,0.0,0.0,Yes,61.1
2015-05-20 01:00:00,91.0,6.1,5.5,83,4.23,1.0,0.0,0,0.0,6.1,83,3.3,0.0,0.0,4.23,0.0,0.0,Yes,61.1
2015-05-20 02:00:00,42.0,5.7,6.0,84,4.34,1.0,0.0,0,0.0,5.7,84,3.2,0.0,0.0,4.34,0.0,0.0,Yes,43.6
2015-05-20 03:00:00,32.0,5.3,5.5,86,3.98,1.0,0.0,0,0.0,5.3,86,3.1,0.0,0.0,3.98,0.0,0.0,Yes,43.6
2015-05-20 04:00:00,39.0,4.9,4.0,87,3.71,1.0,0.0,0,0.0,4.9,87,3.0,0.0,0.0,3.71,0.0,0.0,Yes,52.8
2015-05-20 05:00:00,140.0,5.1,4.0,86,3.88,1.0,0.0,0,0.0,5.1,86,3.0,0.0,0.0,3.88,26.0,0.0936,Yes,50.0
2015-05-20 06:00:00,733.0,6.5,5.0,82,3.88,1.0,0.0,0,0.0,6.5,82,3.6,0.0,0.0,3.88,139.0,0.5004,Yes,47.2
2015-05-20 07:00:00,2326.0,8.1,6.5,76,5.23,2.0,0.0,0,0.0,8.1,76,4.0,0.0,0.0,5.23,293.0,1.0548,Yes,47.8
2015-05-20 08:00:00,4428.0,9.7,9.0,68,5.72,2.0,0.0,0,0.0,9.7,68,4.0,0.0,0.0,5.72,455.0,1.638,Yes,31.3
2015-05-20 09:00:00,2145.0,10.7,11.0,62,5.53,3.0,0.0,0,0.0,10.7,62,3.8,0.2,0.0,5.53,496.0,1.7856,Yes,36.3
2015-05-20 10:00:00,947.0,11.6,12.0,58,4.58,7.0,0.0,0,0.0,11.6,58,3.6,0.2,0.0,4.58,592.0,2.1312,Yes,33.2
2015-05-20 11:00:00,803.0,12.3,12.0,55,4.36,7.0,0.0,0,0.0,12.3,55,3.5,0.1,0.0,4.36,558.0,2.0088,Yes,28.9
2015-05-20 12:00:00,1066.0,13.2,13.0,51,4.57,2.0,0.0,0,0.0,13.2,51,3.2,0.3,0.0,4.57,571.0,2.0556,Yes,25.7
2015-05-20 13:00:00,1210.0,13.2,14.0,53,4.8,3.0,0.0,0,0.0,13.2,53,3.9,0.2,0.0,4.8,479.0,1.7244,Yes,34.7
2015-05-20 14:00:00,1106.0,13.8,13.5,55,4.94,7.0,0.0,0,0.0,13.8,55,5.0,0.0,0.0,4.94,556.0,2.0016,Yes,34.7
2015-05-20 15:00:00,1011.0,14.2,14.0,56,4.98,7.0,0.0,0,0.0,14.2,56,5.5,0.0,0.0,4.98,540.0,1.944,Yes,36.3
